partID,failTime,OOS_Reason
2311,65.38409307150644,Keyboard
2312,61.635641418279114,Keyboard
2313,47.361434988193,Keyboard
2314,33.5761106418723,Keyboard
2315,43.04791007940084,Fan
2316,47.026889624034816,Keyboard
2317,72.21656503416982,Keyboard
2318,42.39162268930393,Keyboard
2319,58.98262518602036,Fan
2320,61.29525470849561,Keyboard
2321,48.14760433015406,Keyboard
2322,63.43725842529894,Keyboard
2323,39.846722401910895,Keyboard
2324,48.87312255510223,Keyboard
2325,63.868009517729206,Keyboard
2326,56.44171971138111,Keyboard
2327,51.47298361382925,Keyboard
2328,33.050299525850505,Keyboard
2329,27.034943933760378,Keyboard
2330,40.1581456768719,Keyboard
2331,47.380224211329036,Fan
2332,22.600797431076504,Fan
2333,51.505444811158625,Keyboard
2334,75.57401531066007,Keyboard
2335,51.4004970321076,Keyboard
2336,53.43374321790116,Fan
2337,37.84113344684907,Fan
2338,61.35700573384439,Keyboard
2339,36.621916655183966,Keyboard
2340,34.905711408704526,Keyboard
2341,46.977972038533835,Keyboard
2342,27.28132187728418,Keyboard
2343,39.69512503464477,Keyboard
2344,23.42582874268125,Battery
2345,13.937243385098242,Fan
2346,54.72473825787144,Keyboard
2347,57.17882784769826,Fan
2348,68.90343551716508,Keyboard
2349,55.03041710844983,Keyboard
2350,34.77240518529043,Keyboard
2351,20.09444267754802,Keyboard
2352,36.62356734271868,Keyboard
2353,52.523383560903824,Keyboard
2354,34.21055115528377,Keyboard
2355,49.37802880132133,Keyboard
2356,30.0331526482722,Fan
2357,57.560883354891146,Keyboard
2358,35.254548015851455,Keyboard
2359,34.74813827838483,Fan
2360,75.55607839326669,Keyboard
2361,57.64099339696405,Keyboard
2362,28.412614789100758,Fan
2363,39.31548980356428,Fan
2364,20.996946076029044,Fan
2365,65.62578114284271,Keyboard
2366,66.67333894854106,Keyboard
2367,83.18446544697987,Keyboard
2368,47.31375444680452,Battery
2369,11.34360572707797,Battery
2370,48.818949032606355,Keyboard
2371,48.30015486318585,Keyboard
2372,56.84972863969784,Keyboard
2373,58.489268061160864,Fan
2374,31.68028233673085,Keyboard
2375,74.95966338798642,Keyboard
2376,41.88149835562467,Keyboard
2377,28.287979012926897,Fan
2378,63.50623604906759,Keyboard
2379,70.26207149709057,Keyboard
2380,57.12644655924205,Fan
2381,48.22828063975463,Keyboard
2382,46.77990382517747,Keyboard
2383,79.55139060436208,Keyboard
2384,62.90564915463585,Keyboard
2385,77.24391326795914,Keyboard
2386,35.8080282023947,Keyboard
2387,47.309991593353466,Keyboard
2388,23.002138020432596,Keyboard
2389,54.78113667060444,Keyboard
2390,36.16875964808982,Fan
2391,40.24576357476611,Keyboard
2392,65.56883236271621,Keyboard
2393,73.60276145319331,Keyboard
2394,48.13040712877425,Keyboard
2395,34.04417027554382,Keyboard
2396,47.09481107356625,Keyboard
2397,30.201095020279404,Keyboard
2398,67.33836813845278,Keyboard
2399,56.479252297663535,Keyboard
2400,30.913801584645807,Keyboard
2401,60.43646497166915,Keyboard
2402,30.88726606013401,Fan
2403,52.52635436642972,Keyboard
2404,34.42913945634612,Fan
2405,60.93875268520336,Keyboard
2406,61.82147010410502,Keyboard
2407,48.17226062773331,Keyboard
2408,60.959285506383885,Keyboard
2409,33.77672351095145,Keyboard
2410,63.34139313548803,Battery
2411,42.06489372690394,Keyboard
2412,43.799773620930814,Keyboard
2413,14.272455591708422,Battery
2414,55.5968565731302,Fan
2415,31.9437894812312,Keyboard
2416,30.38531898150664,Keyboard
2417,44.31266327414696,Keyboard
2418,15.244480246633374,Fan
2419,65.50302695085948,Keyboard
2420,37.74430403044441,Fan
2421,44.27733111918008,Keyboard
2422,46.97145887548295,Keyboard
2423,25.19397509812455,Keyboard
2424,65.2989368297842,Keyboard
2425,18.195253405659553,Keyboard
2426,73.90792712402067,Fan
2427,35.29754249692994,Keyboard
2428,40.802034155480996,Keyboard
2429,23.8593771768846,Fan
2430,40.55242584003803,Fan
2431,62.54415445404567,Keyboard
2432,46.218253316289626,Battery
2433,28.451657632403563,Keyboard
2434,43.18065383572885,Keyboard
2435,49.06935358791868,Keyboard
2436,15.709522985415555,Keyboard
2437,28.19983506203684,Keyboard
2438,38.103710224136904,Fan
2439,33.07432778791189,Fan
2440,56.06022917716836,Keyboard
2441,39.93495566587029,Fan
2442,55.41673520881119,Keyboard
2443,64.43696713675928,Keyboard
2444,51.085760720901035,Keyboard
2445,31.402169855573224,Keyboard
2446,77.99418969089699,Keyboard
2447,43.86772338254314,Keyboard
2448,61.54405901178227,Keyboard
2449,43.252209695277294,Keyboard
2450,56.79131459924828,Keyboard
2451,34.424315951590295,Keyboard
2452,55.269368180026945,Keyboard
2453,36.52580935371213,Keyboard
2454,61.011449180424755,Keyboard
2455,67.69021428567409,Keyboard
2456,51.00909558290314,Keyboard
2457,33.263742807173834,Fan
2458,32.555864221415355,Keyboard
2459,23.231876284821283,Keyboard
2460,43.320478618846074,Keyboard
2461,35.81277187704912,Fan
2462,85.87818049667631,Keyboard
2463,43.454806873210906,Keyboard
2464,41.51461092918672,Keyboard
2465,25.1305430457473,Battery
2466,79.1702300893891,Keyboard
2467,39.11752475298795,Keyboard
2468,22.850537419972056,Fan
2469,28.4945186264724,Fan
2470,52.36714880595567,Keyboard
2471,52.30539583234761,Keyboard
2472,38.0058434879492,Fan
2473,40.281321232745036,Keyboard
2474,38.64560755940091,Fan
2475,47.653407710197264,Keyboard
2476,17.47027300822237,Keyboard
2477,49.828840717560915,Keyboard
2478,55.697380124020604,Keyboard
2479,57.966152479237934,Fan
2480,52.6575384444673,Keyboard
2481,72.19360803202188,Keyboard
2482,46.503262590802706,Fan
2483,45.346169941405336,Keyboard
2484,39.426019487614475,Keyboard
2485,9.040566740618845,Battery
2486,51.23663030700346,Keyboard
2487,55.40473521298738,Keyboard
2488,34.94992539868057,Battery
2489,28.252488323911855,Battery
2490,37.85521534581728,Keyboard
2491,37.987773746855176,Fan
2492,46.08795570744481,Keyboard
2493,31.19979212962725,Keyboard
2494,21.16203949008251,Keyboard
2495,24.461875203996897,Battery
2496,37.34248327787086,Keyboard
2497,36.422592619042156,Fan
2498,65.61642755581619,Keyboard
2499,49.94690764671043,Keyboard
2500,41.94999478300515,Keyboard
2501,23.715764728385857,Keyboard
2502,57.15052683712584,Keyboard
2503,38.49342841192232,Keyboard
2504,55.10171904037769,Keyboard
2505,61.8807502249424,Keyboard
2506,44.67823442582916,Keyboard
2507,58.33141298965735,Keyboard
2508,49.595349101692705,Keyboard
2509,20.911596406318676,Fan
2510,44.18394813085601,Keyboard
2511,30.1460818377974,Fan
2512,42.1344626473299,Keyboard
2513,66.79471959032144,Keyboard
2514,50.29771416992454,Keyboard
2515,44.63045009763724,Keyboard
2516,40.48360432383598,Keyboard
2517,51.96243219853242,Fan
2518,69.41281636051737,Keyboard
2519,36.005289630743256,Keyboard
2520,48.88603732314657,Keyboard
2521,60.896197988056734,Keyboard
2522,73.24486510071308,Keyboard
2523,35.88924264616773,Fan
2524,39.2568103370858,Keyboard
2525,60.52606692957484,Keyboard
2526,44.10814102181728,Keyboard
2527,23.98429148955866,Keyboard
2528,34.19932536780834,Battery
2529,47.07410754849159,Keyboard
2530,40.8691209407013,Keyboard
2531,61.059365948888015,Keyboard
2532,56.65943916509217,Keyboard
2533,39.26605714928597,Keyboard
2534,49.13899409109488,Keyboard
2535,24.60263514725897,Keyboard
2536,25.6273498923855,Fan
2537,37.74867680092045,Keyboard
2538,46.964632788181106,Keyboard
2539,60.388262927290405,Fan
2540,32.24695169203645,Keyboard
2541,36.64629376205276,Fan
2542,52.555666340271785,Keyboard
2543,30.213691309405345,Fan
2544,34.41942124850556,Keyboard
2545,51.289353807843455,Keyboard
2546,58.973978690723186,Keyboard
2547,53.384241351031335,Keyboard
2548,68.37645267972422,Fan
2549,51.83470402401553,Keyboard
2550,51.74975561318305,Keyboard
2551,62.86252481410296,Keyboard
2552,39.5846667961003,Keyboard
2553,42.96693827512367,Keyboard
2554,39.640706704722895,Keyboard
2555,55.91160487026434,Keyboard
2556,24.42991226387414,Keyboard
2557,48.05224865026964,Keyboard
2558,43.04577508820983,Fan
2559,36.24934058629916,Keyboard
2560,88.17498305858484,Keyboard
2561,51.71729582468225,Keyboard
2562,59.75478730127542,Keyboard
2563,37.79159083438836,Keyboard
2564,31.701904973345194,Keyboard
2565,47.91517798466627,Keyboard
2566,40.50213179788565,Keyboard
2567,64.30846221855137,Keyboard
2568,57.92113081020629,Keyboard
2569,34.61912719322382,Keyboard
2570,58.95870834038279,Keyboard
2571,60.94309997238962,Fan
2572,43.14379143453658,Keyboard
2573,55.977991793929355,Keyboard
2574,44.66402577585022,Keyboard
2575,61.978608773235464,Keyboard
2576,59.436386845201355,Keyboard
2577,44.61257912202654,Keyboard
2578,64.58787012401424,Keyboard
2579,32.106360568036315,Fan
2580,28.11186262292765,Keyboard
2581,25.03533256007816,Fan
2582,18.045330913660386,Fan
2583,19.665441957216135,Battery
2584,39.92360226834439,Keyboard
2585,45.52808739660242,Fan
2586,57.254380026211315,Keyboard
2587,80.85924845838457,Keyboard
2588,43.09927396475983,Keyboard
2589,36.40990305888669,Keyboard
2590,81.07418427137506,Keyboard
2591,28.280013247200408,Fan
2592,56.0563342914162,Fan
2593,35.658432276969016,Keyboard
2594,52.225053582105296,Keyboard
2595,47.59065499978047,Fan
2596,40.26327681510461,Fan
2597,44.79763092332758,Keyboard
2598,62.72042404756929,Keyboard
2599,55.96957117137232,Keyboard
2600,30.738361181562933,Keyboard
2601,11.602197300061414,Keyboard
2602,74.5893463734405,Keyboard
2603,76.58149717484855,Keyboard
2604,64.95917008336409,Keyboard
2605,50.44624273280216,Keyboard
2606,30.639034394992457,Fan
2607,17.664761428898487,Keyboard
2608,50.31020145369502,Keyboard
2609,35.61291435908725,Fan
2610,16.90174666437192,Keyboard
2611,61.628307456304434,Keyboard
2612,63.6778385462179,Keyboard
2613,58.57340050968179,Keyboard
2614,53.996802008435445,Keyboard
2615,23.249861252175158,Fan
2616,82.74516678839352,Keyboard
2617,32.04191619663785,Fan
2618,37.06212924238598,Keyboard
2619,34.00665633156814,Keyboard
2620,28.210888616740704,Battery
2621,45.46988434009182,Keyboard
2622,71.5977679798955,Keyboard
2623,27.131715550303397,Keyboard
2624,82.00914838097017,Keyboard
2625,75.26491313153252,Fan
2626,64.94018871821918,Keyboard
2627,25.91408347719425,Fan
2628,61.742832589714965,Keyboard
2629,59.35181383672905,Keyboard
2630,51.54793216208472,Keyboard
2631,24.473557284206805,Keyboard
2632,63.282350572919825,Keyboard
2633,59.440069798884835,Keyboard
2634,24.188840316339327,Keyboard
2635,34.68577133915817,Keyboard
2636,71.39425466750174,Keyboard
2637,28.84612622400752,Fan
2638,36.61778658752668,Keyboard
2639,40.12448890942671,Fan
2640,58.85246033291919,Keyboard
2641,32.484593006194665,Fan
2642,68.78020078054128,Keyboard
2643,38.81439036678166,Fan
2644,68.58658306233103,Keyboard
2645,46.256641525090174,Keyboard
2646,41.473550213233665,Fan
2647,46.70146488691371,Keyboard
2648,37.61311683853012,Keyboard
2649,43.762668170809455,Keyboard
2650,66.04540335966904,Keyboard
2651,40.63850818679296,Fan
2652,66.40187985359731,Keyboard
2653,62.4011526274159,Keyboard
2654,56.748648071717824,Fan
2655,39.50188394934019,Keyboard
2656,35.3068890057543,Keyboard
2657,27.131475290082502,Fan
2658,53.33572804387929,Keyboard
2659,43.89051809560325,Fan
2660,47.63766541493015,Keyboard
2661,29.225556480344192,Keyboard
2662,43.447559038802495,Keyboard
2663,45.7064387902987,Keyboard
2664,81.08243669002465,Fan
2665,47.29916212848602,Keyboard
2666,36.71629098854379,Fan
2667,33.18756486685205,Keyboard
2668,59.22822023269841,Keyboard
2669,30.640928637136966,Keyboard
2670,58.989035627886366,Keyboard
2671,56.6171566083501,Keyboard
2672,35.18764789572282,Keyboard
2673,58.46794056803595,Keyboard
2674,56.251074665215775,Keyboard
2675,42.559336154047415,Keyboard
2676,40.422449011877454,Fan
2677,39.13592173823446,Keyboard
2678,66.2028508660363,Keyboard
2679,46.36286687868785,Keyboard
2680,29.33998869550048,Fan
2681,47.506324225343114,Keyboard
2682,26.64309875789106,Fan
2683,49.25862327218056,Battery
2684,38.885599254853254,Keyboard
2685,32.179682311352146,Keyboard
2686,51.98195879800405,Keyboard
2687,51.15089596212676,Keyboard
2688,41.26143362222459,Keyboard
2689,10.983814019709826,Battery
2690,27.185859334703224,Fan
2691,40.780856958898774,Fan
2692,51.97790802246441,Keyboard
2693,34.62992584599943,Keyboard
2694,38.2415921126915,Keyboard
2695,66.1911553413537,Keyboard
2696,53.94001256189695,Keyboard
2697,46.346827048616795,Keyboard
2698,33.61146755921349,Fan
2699,42.507075748342196,Keyboard
2700,60.63226322054734,Fan
2701,22.402226834554877,Fan
2702,29.67781832478117,Keyboard
2703,72.99305609059468,Keyboard
2704,49.25460498875748,Fan
2705,60.73137084937943,Keyboard
2706,51.45169614986781,Keyboard
2707,45.570844985523884,Keyboard
2708,31.611433416731764,Keyboard
2709,49.36826669685184,Fan
2710,33.58360234794049,Keyboard
2711,45.613234358156184,Fan
2712,24.636324029415846,Battery
2713,65.61913622105028,Keyboard
2714,49.49393561761022,Keyboard
2715,46.52634119851986,Keyboard
2716,27.69693132887291,Keyboard
2717,60.79062419878264,Keyboard
2718,50.92001713649245,Keyboard
2719,67.4134347742797,Keyboard
2720,43.18697730698281,Keyboard
2721,40.808550096048705,Keyboard
2722,28.72258957171821,Fan
2723,69.28641734263118,Keyboard
2724,54.22980887750966,Keyboard
2725,54.57547982030455,Keyboard
2726,72.22641735581934,Keyboard
2727,34.47103936165073,Keyboard
2728,33.38284270554998,Keyboard
2729,45.095895735754965,Fan
2730,33.939633948422284,Fan
2731,20.21559325318237,Fan
2732,41.84389293080087,Keyboard
2733,10.183436452560533,Fan
2734,46.65316556377775,Keyboard
2735,45.62242858634887,Keyboard
2736,12.258013631250604,Fan
2737,43.48863023370363,Keyboard
2738,39.08328695593043,Keyboard
2739,48.64076527862923,Keyboard
2740,42.270916477505736,Keyboard
2741,56.65536791586604,Keyboard
2742,63.637186837867326,Keyboard
2743,18.546183593571186,Battery
2744,36.83231438149205,Keyboard
2745,25.49609051764714,Keyboard
2746,23.568993267155342,Fan
2747,50.07449491995282,Keyboard
2748,34.52957660627783,Battery
2749,59.62690080855951,Keyboard
2750,37.59673564451106,Keyboard
2751,60.88542012666641,Keyboard
2752,58.65140367715783,Fan
2753,35.146021572319775,Keyboard
2754,58.87074066963636,Keyboard
2755,23.762553429339363,Fan
2756,52.49231196257473,Fan
2757,55.0031468642985,Keyboard
2758,54.3681689735628,Keyboard
2759,35.06100631676414,Fan
2760,57.55346001409639,Keyboard
2761,43.409453926867215,Fan
2762,72.2042929414614,Keyboard
2763,51.19303822358662,Keyboard
2764,48.26697412163725,Fan
2765,43.83875380409646,Keyboard
2766,68.0642699904243,Keyboard
2767,27.508760458125575,Fan
2768,62.3860509736619,Keyboard
2769,14.08177275529115,Fan
2770,57.55679041287939,Keyboard
2771,81.81447040893356,Keyboard
2772,42.77433799234476,Keyboard
2773,56.13830734599252,Keyboard
2774,47.004285962686225,Keyboard
2775,50.916676718912406,Keyboard
2776,41.37319884970358,Fan
2777,42.797902999160804,Fan
2778,43.97908755488773,Keyboard
2779,50.68630177569989,Keyboard
2780,19.2627735461955,Keyboard
2781,37.99575839229094,Keyboard
2782,17.626842505207442,Keyboard
2783,60.08337709712109,Keyboard
2784,52.47143780685147,Keyboard
2785,47.281492173976254,Keyboard
2786,62.04745033887612,Keyboard
2787,20.768875084012432,Fan
2788,43.326398914984665,Keyboard
2789,35.81696858680253,Battery
2790,35.51382934304242,Keyboard
2791,60.93733012676239,Battery
2792,33.70581242203401,Keyboard
2793,42.801803924535314,Keyboard
2794,65.87862854942134,Keyboard
2795,53.299901167781485,Fan
2796,51.764872139001405,Keyboard
2797,61.499133589958326,Keyboard
2798,62.679841041242376,Keyboard
2799,49.70161165623164,Keyboard
2800,58.7578312278853,Keyboard
2801,35.7069333141907,Keyboard
2802,46.67608247920569,Keyboard
2803,24.694050631932566,Fan
2804,34.81044117558062,Fan
2805,41.52614280863268,Keyboard
2806,48.0077528659054,Keyboard
2807,59.50879369226058,Keyboard
2808,38.5624254780195,Keyboard
2809,43.20833198515349,Keyboard
2810,64.32460228129787,Keyboard
2811,65.00045175075604,Keyboard
2812,40.0394278582373,Keyboard
2813,34.2610310474439,Keyboard
2814,58.65790010911721,Fan
2815,40.23036036314069,Keyboard
2816,46.20685939523759,Keyboard
2817,78.1988343626323,Keyboard
2818,24.529765654706765,Fan
2819,38.94471004605293,Battery
2820,87.57520988829286,Keyboard
2821,30.37607758073988,Keyboard
2822,59.515512379085415,Keyboard
2823,61.93702930479807,Keyboard
2824,41.14506197360619,Fan
2825,67.85300447997017,Keyboard
2826,55.131308294742176,Fan
2827,40.602555650605794,Keyboard
2828,57.551218056309715,Keyboard
2829,17.193717505738356,Keyboard
2830,59.10699992434654,Keyboard
2831,19.160262309014797,Battery
2832,61.53912612376077,Keyboard
2833,40.83154412633056,Keyboard
2834,77.86063218330469,Keyboard
2835,59.02014406163786,Keyboard
2836,83.6177242789685,Keyboard
2837,69.0080661108773,Keyboard
2838,52.641656717197314,Keyboard
2839,34.147169440984726,Battery
2840,37.663614465905894,Keyboard
2841,42.331565653257066,Keyboard
2842,36.35596845264531,Keyboard
2843,14.50734807360695,Keyboard
2844,46.25735106668541,Keyboard
2845,51.79471565741235,Keyboard
2846,56.83784737598153,Keyboard
2847,36.72256721351649,Fan
2848,56.7338682276815,Keyboard
2849,74.8863761727446,Keyboard
2850,28.4058261336035,Keyboard
2851,58.555873362924764,Keyboard
2852,49.389581850576945,Fan
2853,44.81441878548112,Fan
2854,54.70420577735163,Battery
2855,29.042765754486148,Fan
2856,72.98006234966894,Keyboard
2857,35.21185750417497,Fan
2858,50.42444705878916,Fan
2859,54.28067550069324,Keyboard
2860,71.51652477704921,Fan
2861,43.294491069646014,Keyboard
2862,16.015203209757587,Fan
2863,18.16409593448043,Battery
2864,46.55545730826426,Fan
2865,64.25570653163814,Keyboard
2866,46.398637942591236,Keyboard
2867,23.611678985312434,Keyboard
2868,60.12610774045035,Keyboard
2869,24.745501710920678,Keyboard
2870,61.31699833895184,Keyboard
2871,79.28645934836211,Keyboard
2872,74.84925796466017,Keyboard
2873,61.676192531552175,Keyboard
2874,48.9479684166046,Keyboard
2875,5.762535613030195,Battery
2876,53.29179295637348,Keyboard
2877,40.438202155650494,Keyboard
2878,51.97427335747492,Keyboard
2879,27.01892083993328,Keyboard
2880,37.95685243183145,Keyboard
2881,53.43602058532976,Keyboard
2882,61.99970183348793,Keyboard
2883,51.835117520980475,Keyboard
2884,57.300425311525316,Keyboard
2885,39.061556375164955,Fan
2886,47.71431030945411,Keyboard
2887,36.157175432890654,Battery
2888,63.58814567871506,Keyboard
2889,51.68523856437544,Keyboard
2890,25.260610971599817,Battery
2891,51.81113310317622,Keyboard
2892,48.675250793476536,Fan
2893,79.79810703870072,Keyboard
2894,52.081245681616146,Keyboard
2895,55.61258164469231,Keyboard
2896,25.807964141358664,Keyboard
2897,30.830332873805286,Keyboard
2898,53.7516038204258,Keyboard
2899,47.2233930593687,Keyboard
2900,26.575741823762655,Battery
2901,59.51549422727239,Keyboard
2902,36.23989967951562,Keyboard
2903,51.6800733858931,Keyboard
2904,43.8080267326846,Fan
2905,18.775871210112346,Keyboard
2906,48.24860118340134,Keyboard
2907,56.5813215086534,Keyboard
2908,78.78610738589596,Keyboard
2909,14.349050390436755,Fan
2910,56.64263677965477,Keyboard
2911,55.622167312759984,Keyboard
2912,47.90464413998525,Fan
2913,40.84760570004859,Keyboard
2914,68.36939079579524,Keyboard
2915,20.28998238205193,Fan
2916,82.58670188993025,Keyboard
2917,27.121675162087232,Keyboard
2918,59.53897582984578,Keyboard
2919,53.268730748664915,Keyboard
2920,54.238080768489716,Keyboard
2921,43.88995256434935,Keyboard
2922,67.33061241952609,Keyboard
2923,57.31689448303092,Keyboard
2924,71.90968573804518,Keyboard
2925,52.2405696709557,Keyboard
2926,43.68566481126697,Keyboard
2927,35.77695058099594,Keyboard
2928,51.15534287619661,Keyboard
2929,51.44988413699262,Keyboard
2930,49.911239684531026,Keyboard
2931,47.165726963215114,Keyboard
2932,51.468945068913065,Keyboard
2933,62.241664491330056,Keyboard
2934,19.500000113896025,Keyboard
2935,69.49293956186818,Keyboard
2936,56.482257697150615,Keyboard
2937,25.117998032246664,Fan
2938,25.703355030182944,Keyboard
2939,39.89895732266618,Keyboard
2940,41.212654231840354,Fan
2941,59.79544902122363,Keyboard
2942,36.496006664550976,Keyboard
2943,61.34034018708146,Fan
2944,55.474658652775105,Keyboard
2945,41.111050008429615,Keyboard
2946,61.01835346847142,Keyboard
2947,44.10014767665202,Fan
2948,40.738162149423786,Keyboard
2949,47.90546803364302,Keyboard
2950,54.03292690839385,Fan
2951,65.89841571532374,Keyboard
2952,49.88913286211116,Keyboard
2953,60.828257337590024,Keyboard
2954,46.462091957476524,Fan
2955,32.10592797637168,Fan
2956,24.60738863969141,Keyboard
2957,43.99481464836184,Keyboard
2958,69.05055653258756,Keyboard
2959,34.711290681789905,Fan
2960,72.76566715123171,Keyboard
2961,35.51012578562092,Keyboard
2962,44.13240147896803,Keyboard
2963,54.613798760253395,Keyboard
2964,26.37974850491555,Fan
2965,67.05299944259946,Keyboard
2966,39.66822981917399,Fan
2967,28.961227891860396,Fan
2968,27.38612413808244,Keyboard
2969,52.56086461654511,Keyboard
2970,25.86151645230624,Battery
2971,21.194592752595284,Fan
2972,37.12360773947166,Keyboard
2973,37.63188368693251,Keyboard
2974,43.56460481960558,Keyboard
2975,73.69015221300575,Keyboard
2976,67.82462610424811,Fan
2977,33.02883320484218,Keyboard
2978,62.883672455312976,Keyboard
2979,56.4118279075825,Keyboard
2980,41.35680537783728,Keyboard
2981,35.18606393562822,Keyboard
2982,39.42430378994821,Keyboard
2983,35.735066540598055,Keyboard
2984,35.21071748962034,Keyboard
2985,53.477943195361796,Keyboard
2986,65.36754063047611,Keyboard
2987,51.20474323191416,Keyboard
2988,73.77684502530634,Keyboard
2989,54.20623436400463,Keyboard
2990,61.58820171767676,Keyboard
2991,63.724176038793786,Fan
2992,70.58701562729074,Fan
2993,46.982860415196164,Keyboard
2994,48.734641927328134,Keyboard
2995,27.60112640789481,Keyboard
2996,41.8737027152602,Keyboard
2997,30.72026799858508,Keyboard
2998,32.03146993160239,Keyboard
2999,34.28960822006491,Fan
3000,38.511092664143774,Fan
3001,11.779132218226788,Battery
3002,55.95501216017711,Keyboard
3003,54.7265609723035,Fan
3004,58.72773975185469,Keyboard
3005,52.54951517107705,Keyboard
3006,51.88639931081894,Keyboard
3007,56.42415147325106,Keyboard
3008,72.04948117901188,Keyboard
3009,37.2224122774329,Fan
3010,85.60421580582725,Keyboard
3011,50.523402951774955,Keyboard
3012,55.3889377758122,Keyboard
3013,33.35350666886447,Keyboard
3014,24.238291118022094,Keyboard
3015,57.87425193310608,Keyboard
3016,35.03880292679435,Keyboard
3017,57.50393742657296,Fan
3018,54.99224151095382,Fan
3019,23.16338014523754,Keyboard
3020,54.537865893258235,Keyboard
3021,83.49524420226858,Fan
3022,45.1207635632343,Keyboard
3023,57.69537731232857,Keyboard
3024,7.987214823115155,Battery
3025,73.78526947596743,Keyboard
3026,16.240411470738987,Keyboard
3027,15.675478196183354,Keyboard
3028,63.73488336362947,Keyboard
3029,59.818026257861405,Keyboard
3030,51.30606272409831,Keyboard
3031,18.285277066375688,Fan
3032,32.209291399080215,Fan
3033,9.386588125142495,Battery
3034,49.992021310207726,Keyboard
3035,53.76560233072446,Keyboard
3036,68.32841506671647,Keyboard
3037,58.79111302172232,Keyboard
3038,58.814728351489094,Keyboard
3039,57.00903846622591,Keyboard
3040,40.142079327336006,Keyboard
3041,20.30363432903781,Keyboard
3042,39.57301647675756,Keyboard
3043,64.62154481371672,Keyboard
3044,66.37207975955035,Keyboard
3045,27.72913561310322,Keyboard
3046,67.59087600594208,Keyboard
3047,44.085201545471584,Keyboard
3048,58.17475671290866,Fan
3049,58.96458997654322,Keyboard
3050,10.31639848744004,Battery
3051,38.937188990437306,Fan
3052,38.42891458979495,Fan
3053,20.06292258811496,Fan
3054,71.04185493730077,Keyboard
3055,54.457519149994084,Keyboard
3056,67.44382165466038,Keyboard
3057,51.776915392196166,Keyboard
3058,69.83289458612195,Keyboard
3059,60.4916858185851,Keyboard
3060,30.40528068999392,Keyboard
3061,23.190018702851596,Keyboard
3062,51.77341442323991,Keyboard
3063,47.761305454502065,Keyboard
3064,55.534255907321146,Keyboard
3065,49.10145525222657,Keyboard
3066,5.058414920070412,Fan
3067,7.375320651511319,Battery
3068,72.16220728555172,Keyboard
3069,63.56452421986463,Keyboard
3070,8.607275121471343,Battery
3071,78.29418469419349,Keyboard
3072,68.89418762132334,Keyboard
3073,45.279445548511944,Keyboard
3074,17.184481829973997,Fan
3075,56.38767792941768,Keyboard
3076,48.20501800093947,Keyboard
3077,56.682399192420434,Fan
3078,25.539665941066634,Keyboard
3079,56.46793664098713,Keyboard
3080,46.212002251120566,Fan
3081,16.636492416780477,Fan
3082,68.42412413934866,Fan
3083,28.676308783213567,Keyboard
3084,47.426647824521,Keyboard
3085,22.154765597978237,Keyboard
3086,63.732392178294155,Keyboard
3087,19.839263833482153,Fan
3088,48.876913872116496,Keyboard
3089,40.29542448212532,Fan
3090,41.84205300744306,Fan
3091,48.31906262377081,Keyboard
3092,50.8607273846807,Keyboard
3093,16.960730641793123,Keyboard
3094,28.835664022496477,Fan
3095,83.10114752009417,Keyboard
3096,71.24568489625914,Keyboard
3097,26.587325844938697,Fan
3098,63.07042764732533,Keyboard
3099,57.40418450205327,Keyboard
3100,60.53416332155732,Keyboard
3101,29.672548455808805,Fan
3102,31.62360286189468,Fan
3103,32.00782258592711,Fan
3104,11.453613552042189,Fan
3105,69.4146245807737,Keyboard
3106,48.394392855279065,Keyboard
3107,12.912275525266272,Fan
3108,44.455657520845335,Fan
3109,41.45700325290319,Keyboard
3110,64.60745756145006,Keyboard
3111,75.58855579086648,Keyboard
3112,44.22503808800094,Keyboard
3113,54.597681552744014,Keyboard
3114,73.22995722784627,Keyboard
3115,44.12974479441819,Keyboard
3116,54.4607076666173,Keyboard
3117,44.35098427896364,Keyboard
3118,53.432126502950936,Keyboard
3119,64.90319035399251,Fan
3120,61.07747038625317,Keyboard
3121,39.007788119491046,Keyboard
3122,29.23025982590996,Keyboard
3123,36.86382791195628,Keyboard
3124,73.70979951165688,Keyboard
3125,30.610230614194073,Keyboard
3126,42.21146413673598,Fan
3127,44.41157464556698,Keyboard
3128,46.6914003552491,Keyboard
3129,8.449186633499565,Fan
3130,62.03524318863883,Keyboard
3131,35.08423659489719,Fan
3132,41.87211936184196,Keyboard
3133,29.923646735598673,Keyboard
3134,27.43210771494502,Keyboard
3135,34.43775613624916,Keyboard
3136,59.80713741746465,Keyboard
3137,40.185016954465546,Keyboard
3138,54.55756892333903,Keyboard
3139,34.44498940475461,Keyboard
3140,58.9173423731416,Fan
3141,23.51711079906973,Keyboard
3142,37.707618495039796,Battery
3143,56.56781086380025,Keyboard
3144,50.70527675077563,Keyboard
3145,52.464767788151114,Fan
3146,16.731644813881164,Fan
3147,52.02213719588711,Keyboard
3148,65.58715691599052,Keyboard
3149,76.740613726408,Keyboard
3150,74.02278910111974,Keyboard
3151,48.05799599712978,Keyboard
3152,33.067144952989366,Keyboard
3153,47.39043067500108,Keyboard
3154,41.541714552055204,Keyboard
3155,49.856759852427025,Keyboard
3156,33.24780659750104,Battery
3157,46.09371761058714,Fan
3158,65.06220668279192,Keyboard
